# doc pdvd/50 r2 d51_dqdx_rr_apa.py det=pdvd ref=stm/pdvd_ref_dqdx_045.json status=0 max_abs_x=305 low_thr=21586 (0.40 x plateau 53965.5) complete_max_flow=0.05 files=120
det	event	block	cluster	status	npts	nkept	ngood	length	len_kept	pts_per_cm	kink	exit_L	left_L	has_left	f_low	rrmin	rrmax	reach	nbins	contrast	k_muon	shape_muon	k_proton	shape_proton	best	med_chi2	doc55	complete	n_u0	n_u1	med_0_1	med_1_2	med_2_3	med_3_5	med_5_7	med_7_10	med_10_15	med_15_20	med_20_30	med_30_40	med_40_60	n_0_1	n_1_2	n_2_3	n_3_5	n_5_7	n_7_10	n_10_15	n_15_20	n_20_30	n_30_40	n_40_60
pdvd	039349_64_d51vstm	240	24	0	297	297	297	191.5399	191.5399	1.5506	297	192.1399	0.0000	0	0.0168	0.0000	191.5399	1	8	0.8703	1.1308	0.1343	0.6839	0.1502	muon	1.3136	0	1	297	0	nan	nan	nan	118622	79699	74816	79786	58535	78494	73047	57882	2	2	2	3	3	5	7	9	15	15	33
pdvd	039349_64_d51vstm	520	52	0	72	70	0	43.8136	42.2841	0.0000	69	42.2480	2.1657	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.9941	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_64_d51vstm	580	58	0	324	324	234	212.1233	212.1233	1.1031	324	210.5018	0.0000	0	0.0171	0.0000	153.2377	1	8	0.8970	0.7784	0.2105	0.4708	0.2527	muon	1.8458	0	1	0	234	nan	nan	nan	55375	48832	42616	52062	59865	56677	49267	55106	2	2	1	4	3	4	8	8	15	17	29
pdvd	039349_64_d51vstm	610	61	0	452	452	0	281.7192	281.7192	0.0000	452	281.6699	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	3.9388	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_64_d51vstm	650	65	0	52	52	0	33.5842	33.5842	0.0000	52	34.1842	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	4.2335	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_64_d51vstm	700	70	0	171	171	170	109.6647	109.6647	1.5502	171	110.2647	0.0000	0	0.0706	0.0000	109.6647	1	8	0.4711	0.7209	0.2674	0.4360	0.3012	muon	1.6167	0	0	0	170	nan	nan	nan	37604	40935	54575	53843	49171	53829	53547	46696	2	2	2	3	4	4	7	7	15	16	31
pdvd	039349_64_d51vstm	710	71	0	428	393	349	280.2242	256.7920	1.3591	392	256.7991	24.0250	1	0.0201	0.0000	228.2259	1	7	2.4059	0.8731	0.0852	0.5310	0.0721	proton	1.1043	1	1	0	349	nan	nan	nan	nan	84332	66924	57183	52349	51043	44930	46141	2	1	2	2	3	5	7	8	15	15	31
pdvd	039349_64_d51vstm	730	73	0	13	13	0	7.5662	7.5662	0.0000	13	8.1662	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.2243	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_64_d51vstm	800	80	0	272	271	271	183.5478	182.9325	1.4814	270	174.5492	1.2614	1	0.0221	0.0000	182.9325	1	8	0.5639	1.0409	0.3692	0.6295	0.3861	muon	1.3873	0	1	197	74	nan	nan	nan	34984	89630	94361	80609	73902	73930	69069	62798	2	1	2	3	3	4	9	8	16	14	34
pdvd	039349_65_d51vstm	400	40	0	447	447	385	294.7617	294.7617	1.3061	447	291.0803	0.0000	0	0.1273	0.0000	255.5208	1	8	1.9920	0.7385	0.2611	0.4466	0.2285	proton	1.2897	0	0	0	385	nan	nan	nan	76359	60244	58956	61109	55981	52682	23088	32153	2	2	1	4	3	5	8	7	17	9	27
pdvd	039349_66_d51vstm	320	32	0	228	228	169	142.9664	142.9664	1.1821	228	143.5664	0.0000	0	0.0473	0.0000	106.2510	1	8	1.1086	0.8282	0.1735	0.5009	0.2109	muon	1.6772	0	1	169	0	nan	nan	nan	54681	52738	68742	50629	60279	50822	53527	55161	2	2	1	3	3	5	7	8	15	17	31
pdvd	039349_66_d51vstm	330	33	0	66	66	65	42.5736	42.5736	1.5268	66	43.2238	0.0000	0	0.0769	0.0000	42.5736	1	9	0.4201	0.6164	0.6984	0.3759	0.6850	proton	1.9884	0	0	65	0	14237	nan	nan	61153	52198	47020	54317	50370	54305	54620	48585	3	1	1	4	3	6	8	7	14	14	4
pdvd	039349_66_d51vstm	780	78	0	313	313	135	203.7140	203.7140	0.6627	313	202.8670	0.0000	0	0.0000	0.0000	89.0625	1	7	1.3762	0.9271	0.1155	0.5643	0.1485	muon	2.8130	0	1	0	135	nan	nan	nan	86851	nan	55863	55512	57946	64867	57433	51863	2	2	2	3	2	6	5	8	15	15	31
pdvd	039349_66_d51vstm	810	81	0	129	129	113	82.4117	82.4117	1.3712	129	83.0117	0.0000	0	0.0442	0.0000	71.2178	1	8	0.2138	0.6751	0.1924	0.4083	0.2346	muon	1.2578	0	1	0	113	nan	nan	nan	45218	42293	42823	49086	41807	50129	47250	44462	2	2	1	3	3	5	8	9	15	16	32
pdvd	039349_67_d51vstm	370	37	0	306	306	241	196.3010	196.3010	1.2277	306	196.0416	0.0000	0	0.0041	0.0000	155.0110	1	8	0.7223	1.1190	0.1924	0.6768	0.1740	proton	1.3955	0	1	241	0	nan	nan	nan	106757	136106	93897	71085	59040	57116	51835	59467	2	2	2	3	4	5	8	8	16	15	31
pdvd	039349_67_d51vstm	410	41	0	364	364	363	234.6241	234.6241	1.5472	364	235.2241	0.0000	0	0.0138	0.0000	234.6241	1	8	0.0939	0.9590	0.2153	0.5800	0.2485	muon	1.4861	0	1	363	0	nan	nan	nan	60477	83281	63591	56074	54667	85030	54078	65017	2	1	2	3	4	5	6	9	15	16	30
pdvd	039349_67_d51vstm	640	64	0	346	346	346	218.6029	218.6029	1.5828	346	219.2742	0.0000	0	0.0260	0.0000	218.6029	1	9	0.6259	0.5593	0.4708	0.3411	0.4732	muon	1.2863	0	1	0	346	30466	nan	nan	60605	49099	45030	32379	22733	47727	51329	47750	3	1	1	3	4	5	9	9	15	15	32
pdvd	039349_67_d51vstm	750	75	0	241	233	7	153.0685	147.2716	0.0475	232	147.3271	6.4078	1	0.0000	143.9506	147.2716	0	0	nan	nan	nan	nan	nan	none	2.8432	0	0	0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_67_d51vstm	760	76	0	119	119	119	77.1554	77.1554	1.5423	119	77.7554	0.0000	0	0.0336	0.0000	77.1554	1	7	0.9285	0.8653	0.1645	0.5262	0.1980	muon	1.3817	0	1	0	119	nan	nan	nan	nan	72010	49617	50166	55349	52628	67309	47771	2	2	2	2	4	4	8	7	16	15	29
pdvd	039349_67_d51vstm	780	78	0	121	121	117	79.2511	79.2511	1.4763	121	79.8511	0.0000	0	0.1111	0.0000	79.2511	1	6	0.3221	0.9323	0.1332	0.5717	0.1010	proton	4.3880	0	0	0	117	nan	nan	nan	nan	nan	78536	69489	57685	50650	59023	40281	2	2	1	2	2	5	7	6	16	15	28
pdvd	039349_68_d51vstm	240	24	0	70	70	70	44.2634	44.2634	1.5814	70	44.8634	0.0000	0	0.0714	0.0000	44.2634	1	8	2.4488	0.7884	0.3591	0.4768	0.3130	proton	0.9962	0	0	70	0	nan	nan	nan	77990	78554	72121	59861	61014	50441	43988	17100	2	2	1	4	4	5	7	7	15	16	7
pdvd	039349_68_d51vstm	280	28	0	313	313	313	202.3747	202.3747	1.5466	313	201.2848	0.0000	0	0.0511	0.0000	202.3747	1	7	0.3077	1.0239	0.2645	0.6232	0.3021	muon	1.4213	0	0	313	0	nan	nan	nan	51392	nan	66035	67396	75528	67143	75732	68792	2	2	2	3	2	4	8	8	16	16	30
pdvd	039349_68_d51vstm	340	34	0	379	377	309	241.7338	240.4367	1.2852	376	240.4876	1.8462	1	0.0065	0.0000	197.9187	1	8	0.6334	0.9311	0.3033	0.5631	0.3149	muon	1.1290	0	1	309	0	nan	nan	nan	48106	90129	105210	66536	38361	56936	62858	55610	2	2	2	3	3	4	7	8	17	14	32
pdvd	039349_68_d51vstm	380	38	0	559	559	491	356.4612	356.4612	1.3774	559	356.8118	0.0000	0	0.0835	0.0000	311.1438	1	8	0.5410	0.9512	0.1288	0.5753	0.1711	muon	1.8069	0	0	491	0	nan	nan	nan	65857	65412	67825	66850	63562	59535	61520	60433	2	2	1	3	3	5	8	8	15	15	31
pdvd	039349_68_d51vstm	490	49	0	498	498	437	330.1590	330.1590	1.3236	498	330.7673	0.0000	0	0.0046	0.0000	289.0032	1	8	1.0216	0.8115	0.2552	0.4908	0.2869	muon	1.1441	0	1	0	437	nan	nan	nan	46675	45992	64976	67752	48059	49837	66362	51384	2	1	2	3	3	4	7	8	14	15	32
pdvd	039349_68_d51vstm	630	63	0	160	157	89	104.0736	102.0286	0.8723	156	101.9598	2.7138	1	0.0000	0.0000	58.8012	1	8	0.8253	0.9280	0.2146	0.5612	0.2341	muon	1.3792	0	1	0	89	nan	nan	nan	50432	62199	73918	78718	65971	62888	55658	53515	2	1	1	4	3	5	7	8	14	15	29
pdvd	039349_68_d51vstm	650	65	0	123	123	0	76.7876	76.7876	0.0000	123	77.3876	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.3843	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_68_d51vstm	710	71	0	73	73	58	56.6464	56.6464	1.0239	73	57.2464	0.0000	0	0.5172	0.0000	56.6464	1	6	0.4067	0.1951	1.1986	0.1194	1.2194	muon	1.4493	0	0	0	58	nan	nan	nan	nan	3597	3220	nan	39421	30279	40965	6666	2	2	0	1	3	4	1	8	13	8	16
pdvd	039349_69_d51vstm	230	23	0	511	511	441	333.2613	333.2613	1.3233	511	333.0328	0.0000	0	0.0159	0.0000	288.2527	1	8	1.0338	1.0523	0.1178	0.6364	0.1490	muon	1.4697	0	1	441	0	nan	nan	nan	99918	62855	81069	70982	63700	66633	65021	61829	2	2	1	3	3	4	8	8	16	16	30
pdvd	039349_69_d51vstm	560	56	0	177	177	126	113.3543	113.3543	1.1116	177	113.8087	0.0000	0	0.1111	0.0000	79.9372	1	8	2.1944	0.8022	0.0868	0.4852	0.0763	proton	1.6991	1	0	0	126	nan	nan	nan	76590	61426	59129	65670	47897	44390	44856	40360	2	1	2	4	3	5	8	8	15	15	31
pdvd	039349_6_d51vstm	560	56	0	151	151	67	94.8805	94.8805	0.7062	151	95.4805	0.0000	0	0.0746	0.0000	41.1496	1	7	0.6721	0.7514	0.2099	0.4472	0.2311	muon	1.4902	0	0	0	67	nan	nan	nan	47567	50053	54520	48177	66746	46868	51640	nan	2	2	2	3	3	5	8	8	16	16	2
pdvd	039349_6_d51vstm	610	61	0	588	588	512	383.2165	383.2165	1.3361	588	382.0646	0.0000	0	0.0684	0.0000	333.8223	1	8	0.9893	0.8878	0.1192	0.5369	0.1410	muon	1.7792	0	0	0	512	nan	nan	nan	64002	61202	68412	64475	58159	59404	57964	45741	2	1	2	3	3	5	7	8	15	15	27
pdvd	039349_6_d51vstm	620	62	0	469	469	404	298.1776	298.1776	1.3549	469	297.8955	0.0000	0	0.0297	0.0000	257.7397	1	8	1.0695	0.7574	0.2224	0.4581	0.2628	muon	1.2700	0	1	0	404	nan	nan	nan	48113	57660	62488	37935	52546	46271	44279	62719	2	1	2	3	3	3	7	8	16	16	31
pdvd	039349_6_d51vstm	750	75	0	365	365	364	233.3888	233.3888	1.5596	365	233.3397	0.0000	0	0.1044	0.0000	233.3888	1	8	0.7378	0.6919	0.2936	0.4185	0.3323	muon	1.4527	0	0	0	364	nan	nan	nan	64307	31433	43159	34738	54246	53605	46963	52041	2	2	1	3	4	5	8	8	16	17	31
pdvd	039349_70_d51vstm	200	20	0	222	222	154	140.7410	140.7410	1.0942	222	140.2489	0.0000	0	0.0714	0.0000	96.3171	1	8	0.7721	0.8515	0.1331	0.5150	0.1793	muon	1.6398	0	0	154	0	nan	nan	nan	64172	56983	58812	51965	59678	56509	53530	56182	2	2	2	3	3	5	8	8	15	16	31
pdvd	039349_70_d51vstm	440	44	0	108	108	108	69.4369	69.4369	1.5554	108	70.0369	0.0000	0	0.0093	0.0000	69.4369	1	7	0.9575	0.8726	0.3119	0.5307	0.3314	muon	1.6349	0	1	0	108	nan	nan	nan	nan	40231	106841	51053	46927	60716	48092	59232	2	1	2	2	3	5	8	9	16	17	28
pdvd	039349_70_d51vstm	560	56	0	603	603	538	382.9878	382.9878	1.4047	603	383.6343	0.0000	0	0.0353	0.0000	340.4309	1	8	2.9883	1.0584	0.1016	0.6401	0.1300	muon	1.3640	0	1	0	538	nan	nan	nan	81888	74674	73718	73226	79634	69179	58060	61171	2	1	2	3	4	5	8	7	16	17	30
pdvd	039349_70_d51vstm	610	61	0	422	422	366	280.0658	280.0658	1.3068	422	280.6658	0.0000	0	0.0164	0.0000	241.8528	1	7	0.9256	0.7945	0.3037	0.4836	0.3222	muon	0.9899	0	1	0	366	nan	nan	nan	43933	nan	41793	90760	54506	46186	51213	47657	2	2	2	3	2	5	8	7	16	15	29
pdvd	039349_71_d51vstm	271	27	0	30	30	30	40.6789	40.6789	0.7375	30	41.2789	0.0000	0	0.5667	0.0000	40.6789	1	2	0.8266	0.2651	0.8165	0.1657	0.8356	muon	2.3932	0	0	30	0	nan	nan	nan	nan	nan	nan	nan	nan	6947	33922	nan	2	2	0	0	0	0	0	0	7	17	2
pdvd	039349_71_d51vstm	280	28	0	413	413	350	264.1072	264.1072	1.3252	413	264.7400	0.0000	0	0.0200	0.0000	222.8123	1	8	1.1550	0.8395	0.1651	0.5077	0.2031	muon	1.2762	0	1	350	0	nan	nan	nan	56278	54493	56648	63664	58781	56754	47972	57149	2	2	1	3	3	5	8	7	16	17	30
pdvd	039349_71_d51vstm	370	37	0	312	312	311	196.8979	196.8979	1.5795	312	197.4979	0.0000	0	0.2026	0.0000	196.1597	1	8	1.1789	0.5838	0.3505	0.3531	0.3599	muon	2.4479	0	0	0	311	nan	nan	nan	25378	42107	80525	46542	35271	30394	35036	36771	2	1	1	4	4	4	9	7	15	16	31
pdvd	039349_71_d51vstm	430	43	0	149	149	103	99.8552	99.8552	1.0315	149	95.8223	0.0000	0	0.0000	0.0000	64.7569	1	8	1.8780	1.0961	0.0646	0.6629	0.0763	muon	1.4404	0	1	0	103	nan	nan	nan	108008	77673	78658	76486	70574	67297	62958	56615	2	1	1	3	3	5	8	8	16	17	31
pdvd	039349_71_d51vstm	510	51	0	146	144	138	91.0079	89.5804	1.5405	143	89.5080	1.9940	1	0.4855	0.0000	89.5804	1	8	6.7411	0.2619	0.6993	0.1584	0.7066	muon	4.3885	0	0	0	138	nan	nan	nan	5784	47840	15682	15943	44243	15054	9864	20002	2	2	2	3	3	5	6	9	15	11	32
pdvd	039349_71_d51vstm	590	59	0	361	361	336	229.0983	229.0983	1.4666	361	229.6983	0.0000	0	0.1190	15.7466	229.0983	0	4	nan	0.4982	0.1331	0.3138	0.1082	proton	2.1656	0	0	0	336	nan	nan	nan	nan	nan	nan	nan	30862	36273	27641	23142	0	0	0	0	0	0	0	7	16	16	32
pdvd	039349_72_d51vstm	110	11	0	520	520	449	333.8600	333.8600	1.3449	520	332.8067	0.0000	0	0.0111	0.0000	288.9517	1	8	0.6181	1.0197	0.1336	0.6167	0.1543	muon	1.7436	0	1	449	0	nan	nan	nan	119355	71789	74060	56514	64587	57865	58280	61385	2	2	1	3	4	5	9	7	16	17	30
pdvd	039349_72_d51vstm	190	19	0	675	675	582	431.6281	431.6281	1.3484	675	431.2964	0.0000	0	0.0189	0.0000	373.1365	1	8	0.9821	0.8653	0.2035	0.5234	0.2465	muon	2.0801	0	1	582	0	nan	nan	nan	50724	60184	57560	62604	55402	59298	56089	63613	2	2	1	3	4	4	8	7	16	16	33
pdvd	039349_72_d51vstm	490	49	0	185	185	185	118.5305	118.5305	1.5608	185	119.1305	0.0000	0	0.0000	0.0000	118.5305	1	8	2.7442	1.0371	0.0902	0.6273	0.0712	proton	1.1160	1	1	0	185	nan	nan	nan	91079	79852	83771	84840	64987	57674	54439	52061	2	1	2	3	3	6	7	7	15	17	30
pdvd	039349_72_d51vstm	510	51	0	487	487	438	321.4606	321.4606	1.3625	487	315.4765	0.0000	0	0.0137	0.0000	284.0819	1	8	1.2554	0.7475	0.1206	0.4521	0.1597	muon	1.0913	0	1	0	438	nan	nan	nan	59026	50231	61348	50888	46724	39648	46848	49759	2	2	1	3	3	5	6	9	15	16	29
pdvd	039349_72_d51vstm	540	54	0	130	130	0	82.4027	82.4027	0.0000	130	83.0027	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	6.2569	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_72_d51vstm	650	65	0	417	400	400	277.5866	265.9114	1.5043	399	256.6495	12.3527	1	0.0425	0.0000	265.9114	1	8	1.7267	1.1502	0.0730	0.6957	0.0460	proton	1.2424	0	1	119	281	nan	nan	nan	104767	100892	86656	77936	71507	69403	67080	52874	2	2	1	3	3	5	8	7	15	14	32
pdvd	039349_73_d51vstm	250	25	0	193	190	189	123.2922	121.7730	1.5521	189	121.6385	2.2537	1	0.0370	0.0000	121.7730	1	8	0.5555	0.8952	0.2482	0.5414	0.2712	muon	1.9469	0	1	189	0	nan	nan	nan	56610	49950	97100	69844	50939	49289	59106	59453	2	1	2	3	3	4	8	7	15	15	30
pdvd	039349_73_d51vstm	550	55	0	223	223	133	144.2311	144.2311	0.9221	223	144.6988	0.0000	0	0.0075	0.0000	87.5821	1	8	1.1931	0.7268	0.2114	0.4396	0.2505	muon	1.4115	0	1	0	133	nan	nan	nan	40138	54486	47408	49764	51884	48327	49044	50364	2	2	1	3	4	4	7	7	14	15	31
pdvd	039349_73_d51vstm	600	60	0	39	39	0	24.4399	24.4399	0.0000	39	25.0399	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.6340	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_73_d51vstm	620	62	0	196	180	180	127.5063	117.7933	1.5281	179	117.7526	10.3537	1	0.0111	0.0000	117.7933	1	8	1.6648	1.0159	0.0794	0.6145	0.0524	proton	1.3372	0	1	0	180	nan	nan	nan	98526	92809	75061	71999	59643	59353	52374	50810	2	2	1	3	3	6	6	7	15	16	29
pdvd	039349_73_d51vstm	720	72	0	182	182	182	116.6379	116.6379	1.5604	182	117.2379	0.0000	0	0.0659	0.0000	116.6379	1	8	0.6130	0.5758	0.4800	0.3482	0.5161	muon	2.1134	0	0	0	182	nan	nan	nan	54911	40085	37330	20971	17045	64732	48380	53865	2	1	2	3	4	4	8	8	14	14	32
pdvd	039349_74_d51vstm	280	28	0	342	342	282	237.0791	237.0791	1.1895	342	237.6791	0.0000	0	0.2340	0.0000	201.2942	1	7	0.4480	0.4285	0.5557	0.2606	0.5930	muon	1.9823	0	0	282	0	nan	nan	nan	nan	17132	24446	14129	30220	39986	60967	28155	2	2	1	2	3	4	3	7	15	15	30
pdvd	039349_74_d51vstm	470	47	0	251	251	251	162.9045	162.9045	1.5408	251	163.5662	0.0000	0	0.0319	0.0000	162.9045	1	8	0.2502	0.6017	0.4696	0.3639	0.5035	muon	1.1741	0	1	0	251	nan	nan	nan	47024	41227	32574	15003	59810	53478	47007	49487	2	1	2	3	3	5	7	8	15	15	29
pdvd	039349_75_d51vstm	260	26	0	381	381	313	248.1859	248.1859	1.2612	381	245.0870	0.0000	0	0.0479	0.0000	203.9170	1	8	0.8393	0.8670	0.2408	0.5244	0.2809	muon	1.6004	0	1	313	0	nan	nan	nan	47934	63239	50194	66746	54753	63990	58452	62957	2	1	1	3	3	5	8	9	15	14	32
pdvd	039349_75_d51vstm	690	69	0	509	509	509	323.3541	323.3541	1.5741	509	324.0057	0.0000	0	0.0079	0.0000	323.3541	1	7	0.8722	0.9121	0.1926	0.5551	0.2256	muon	1.4422	0	1	0	509	nan	nan	nan	59233	nan	51602	62718	66233	68631	57134	54024	2	1	2	3	2	5	8	9	14	16	29
pdvd	039349_75_d51vstm	720	72	0	187	187	186	120.3346	120.3346	1.5457	187	120.9346	0.0000	0	0.5000	0.0000	120.3346	1	8	4.7883	0.4097	0.5457	0.2478	0.5346	proton	1.7323	0	0	0	186	nan	nan	nan	33820	31078	36284	62788	18253	37703	7339	26906	2	2	1	3	3	5	8	5	13	15	32
pdvd	039349_75_d51vstm	731	73	0	283	283	211	182.9249	182.9249	1.1535	283	183.5249	0.0000	0	0.0806	0.0000	135.5670	1	8	0.4937	0.5316	0.3484	0.3215	0.3848	muon	1.7196	0	0	0	211	nan	nan	nan	22440	53032	31962	29378	33837	39446	42207	41575	2	2	1	3	3	5	8	6	16	16	32
pdvd	039349_76_d51vstm	230	23	0	458	458	393	291.5920	291.5920	1.3478	458	291.6845	0.0000	0	0.1399	0.0000	252.8384	1	8	0.4185	0.7529	0.6014	0.4554	0.6391	muon	1.7234	0	0	393	0	nan	nan	nan	27608	46801	39109	80953	53845	35104	37126	147569	2	2	1	3	3	4	7	7	15	16	30
pdvd	039349_76_d51vstm	250	25	0	288	288	288	178.4667	178.4667	1.6137	288	179.0667	0.0000	0	0.0764	0.0000	178.4667	1	8	1.1764	0.9646	0.1565	0.5834	0.1870	muon	2.4651	0	0	288	0	nan	nan	nan	75008	61164	64642	84807	55776	64934	54998	61383	2	1	2	3	3	6	8	7	16	17	32
pdvd	039349_76_d51vstm	270	27	0	302	302	210	189.3819	189.3819	1.1089	302	189.9892	0.0000	0	0.0381	0.0000	131.3025	1	8	2.1929	0.8779	0.1643	0.5310	0.1773	muon	2.9451	0	1	210	0	nan	nan	nan	73739	68986	65254	81291	40857	47367	54189	51148	2	1	1	4	3	5	9	7	17	16	30
pdvd	039349_76_d51vstm	750	75	0	265	265	265	181.9842	181.9842	1.4562	265	174.7057	0.0000	0	0.0906	0.0000	181.9842	1	8	1.2375	0.7130	0.1096	0.4312	0.1222	muon	2.2969	0	0	100	165	nan	nan	nan	61644	54304	56065	47269	46573	48562	31663	43131	2	2	1	3	3	5	7	8	14	17	32
pdvd	039349_77_d51vstm	200	20	0	255	255	202	162.0270	162.0270	1.2467	255	162.6124	0.0000	0	0.0050	34.2949	162.0270	0	2	nan	1.0050	0.0252	0.6600	0.0050	proton	2.2460	0	1	202	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	58293	53828	0	0	0	0	0	0	0	0	0	9	31
pdvd	039349_77_d51vstm	260	26	0	429	429	379	298.0217	298.0217	1.2717	429	298.6217	0.0000	0	0.1926	0.0000	260.7161	1	8	1.8745	0.5486	0.4675	0.3318	0.4883	muon	2.7410	0	0	379	0	nan	nan	nan	40979	16331	46798	39186	72213	25650	36277	40831	2	2	1	3	3	5	7	8	14	15	30
pdvd	039349_77_d51vstm	440	44	0	28	17	0	16.7550	10.1099	0.0000	16	9.9438	7.4111	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.7811	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_77_d51vstm	480	48	0	95	95	94	58.8199	58.8199	1.5981	95	59.4199	0.0000	0	0.0532	0.0000	58.8199	1	8	0.1187	0.8726	0.2467	0.5278	0.2820	muon	1.7347	0	0	0	94	nan	nan	nan	60127	53446	81034	40965	52709	65425	64301	58293	2	1	2	3	4	4	8	8	16	15	31
pdvd	039349_77_d51vstm	520	52	0	24	19	18	15.0148	11.3442	1.5867	18	11.4041	4.2107	1	0.1111	0.0000	10.8565	0	4	nan	0.4607	0.3738	0.2750	0.3295	proton	2.3105	0	0	0	18	41448	nan	nan	52942	34185	50260	nan	nan	nan	nan	nan	3	1	1	3	3	5	2	0	0	0	0
pdvd	039349_77_d51vstm	630	63	0	254	235	159	166.9726	154.0980	1.0318	234	154.1536	13.4190	1	0.0000	0.0000	102.9236	1	8	1.7045	1.0367	0.1098	0.6270	0.1035	proton	1.1050	0	1	0	159	nan	nan	nan	110319	83778	65056	68391	72615	61573	61123	48680	2	2	2	3	4	4	7	7	16	15	31
pdvd	039349_78_d51vstm	221	22	0	271	256	256	170.0745	161.0816	1.5893	255	161.0036	9.6709	1	0.0430	0.0000	161.0816	1	7	1.6808	0.7066	0.1010	0.4301	0.1105	muon	2.7958	0	1	256	0	nan	nan	nan	62525	nan	50601	50824	39119	43955	47679	34184	2	2	1	3	2	5	7	8	16	16	32
pdvd	039349_79_d51vstm	260	26	0	224	224	195	142.6499	142.6499	1.3670	224	143.2499	0.0000	0	0.0872	0.0000	125.4617	1	7	0.2192	0.7251	0.8560	0.4410	0.8829	muon	3.4830	0	0	195	0	nan	nan	nan	nan	42829	8107	66928	63512	119307	42763	64713	2	1	1	2	3	5	7	8	15	14	34
pdvd	039349_79_d51vstm	290	29	0	302	302	205	188.7790	188.7790	1.0859	302	189.4082	0.0000	0	0.0780	61.0075	188.7790	0	0	nan	nan	nan	nan	nan	none	3.4952	0	0	205	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_79_d51vstm	710	71	0	453	453	402	292.4914	292.4914	1.3744	453	293.0914	0.0000	0	0.2114	0.0000	261.6519	1	8	1.1059	0.4410	0.3867	0.2667	0.4078	muon	2.4123	0	0	0	402	nan	nan	nan	24262	63881	32258	14672	29925	29813	27759	32286	2	2	1	3	3	4	7	8	15	12	31
pdvd	039349_7_d51vstm	40	4	0	325	325	325	209.6803	209.6803	1.5500	325	210.2803	0.0000	0	0.0215	0.0000	209.6803	1	8	0.3961	0.8923	0.3257	0.5397	0.3410	muon	2.3037	0	1	325	0	nan	nan	nan	52655	39596	109449	74340	55509	57415	56437	54026	2	2	2	3	3	6	7	8	16	15	32
pdvd	039349_7_d51vstm	290	29	0	586	586	530	380.5960	380.5960	1.3926	586	381.0860	0.0000	0	0.0151	0.0000	346.0134	1	7	0.6999	1.0752	0.1062	0.6544	0.1541	muon	1.5777	0	1	530	0	nan	nan	nan	88105	nan	65436	70221	67090	68125	69628	66044	2	1	2	4	2	5	8	8	13	15	30
pdvd	039349_7_d51vstm	560	56	0	391	391	376	255.2855	255.2855	1.4729	391	255.8855	0.0000	0	0.0319	0.0000	245.5445	1	8	0.9205	0.7701	0.1385	0.4658	0.1603	muon	1.1215	0	1	0	376	nan	nan	nan	56264	57692	50736	49593	57540	54615	51381	38495	2	2	1	4	3	5	7	8	14	16	31
pdvd	039349_7_d51vstm	570	57	0	136	136	136	86.9190	86.9190	1.5647	136	87.5190	0.0000	0	0.1471	0.0000	86.9190	1	7	1.0748	0.8554	0.3079	0.5202	0.3157	muon	2.6051	0	0	0	136	nan	nan	nan	nan	65028	36886	59693	96637	57925	42829	45148	2	2	2	2	4	4	7	8	14	16	31
pdvd	039349_7_d51vstm	630	63	0	39	39	39	23.8323	23.8323	1.6364	39	24.4323	0.0000	0	0.0000	0.0000	23.8323	1	6	1.3375	0.8126	0.1904	0.4782	0.2011	muon	1.6142	0	0	0	39	nan	nan	nan	53485	55415	75564	53949	52578	59859	nan	nan	2	2	1	3	3	5	9	8	6	0	0
